symbol,name,sector,industry,country,market_cap,exchange,currency
NUS,"Nu Skin Enterprises, Inc. Class A",Consumer Staples,Household Products,United States,Small Cap,NYQ,USD
NUTX,Nutex Health Inc. Common Stock,Information Technology,Software,United States,Small Cap,NMS,USD
NUVA,"NUVASIVE, INC.",Health Care,Health Care Technology,United States,Mid Cap,NMS,USD
NUVB,Nuvation Bio Inc.,Health Care,Biotechnology,United States,Mid Cap,NYQ,USD
NUVL,Nuvalent Inc. Class A Common Stock,Health Care,Biotechnology,United States,Mid Cap,NMS,USD
NVAX,"Novavax, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
NVDA,NVIDIA Corporation,Information Technology,Semiconductors & Semiconductor Equipment,United States,Mega Cap,NMS,USD
NVEC,NVE Corporation,Information Technology,Semiconductors & Semiconductor Equipment,United States,Small Cap,NCM,USD
NVEE,"NV5 Global, Inc.",Industrials,Construction & Engineering,United States,Small Cap,NMS,USD
NVR,"NVR, Inc.",Industrials,Construction & Engineering,United States,Large Cap,NYQ,USD
NVRI,Enviri Corporation Common Stock,Industrials,Professional Services,United States,Small Cap,NYQ,USD
NVST,Envista Holdings Corporation,Health Care,Health Care Equipment & Supplies,United States,Mid Cap,NYQ,USD
NVTS,Navitas Semiconductor Corporation Common Stock,Information Technology,Semiconductors & Semiconductor Equipment,United States,Mid Cap,NMS,USD
NWBO,"Northwest Biotherapeutics, Inc.",Health Care,Biotechnology,United States,Small Cap,PNK,USD
NWE,NorthWestern Corporation,Utilities,Multi-Utilities,United States,Mid Cap,NMS,USD
NWL,Newell Brands Inc.,Consumer Staples,Household Products,United States,Small Cap,NMS,USD
NWN,Northwest Natural Holding Co.,Utilities,Gas Utilities,United States,Mid Cap,NYQ,USD
NWPX,Northwest Pipe Company,Industrials,Building Products,United States,Small Cap,NMS,USD
NWS,News Corporation,Communication Services,Media,United States,Large Cap,NMS,USD
NX,CTS Corporation,Information Technology,"Electronic Equipment, Instruments & Components",United States,Small Cap,NYQ,USD
NXEN.F,"Seelos Therapeutics, Inc.",Health Care,Biotechnology,United States,Small Cap,FRA,EUR
NXGN,"NextGen Healthcare, Inc.",Health Care,Health Care Providers & Services,United States,Small Cap,NMS,USD
NXPI,NXP Semiconductors NV,Information Technology,Semiconductors & Semiconductor Equipment,Netherlands,Large Cap,NMS,USD
NXST,"Nexstar Media Group, Inc.",Communication Services,Media,United States,Mid Cap,NMS,USD
NXT,Nextracker Inc. Class A Common Stock,Information Technology,Semiconductors & Semiconductor Equipment,United States,Large Cap,NMS,USD
NYT,New York Times Company Class A,Communication Services,Diversified Telecommunication Services,United States,Large Cap,NYQ,USD
NZW2.F,"Molecular Templates, Inc.",Health Care,Biotechnology,United States,Small Cap,FRA,EUR
OAS,Oasis Petroleum Inc.,Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,NMS,USD
OC,Owens Corning,Industrials,Building Products,United States,Mid Cap,NYQ,USD
OCDX,Ortho Clinical Diagnostics Holdings plc,Health Care,Biotechnology,United States,Mid Cap,NMS,USD
OCGN,"Ocugen, Inc.",Health Care,Biotechnology,United States,Small Cap,NCM,USD
OCI.AS,OCI N.V.,Materials,Chemicals,Netherlands,Mid Cap,AMS,EUR
OCTVV,Octave Intelligence plc Class B Ordinary Shares When Issued,Information Technology,Software,United States,Mid Cap,NMS,USD
OCUL,"Ocular Therapeutix, Inc.",Health Care,Biotechnology,United States,Small Cap,NGM,USD
ODC,Oil-Dri Corporation of America,Materials,Chemicals,United States,Small Cap,NYQ,USD
ODFL,"Old Dominion Freight Line, Inc.",Industrials,Transportation Infrastructure,United States,Large Cap,NMS,USD
ODP,The ODP Corporation,Consumer Discretionary,Specialty Retail,United States,Small Cap,NMS,USD
OFIX,Orthofix Medical Inc.,Health Care,Health Care Technology,United States,Small Cap,NMS,USD
OFLX,"Omega Flex, Inc.",Industrials,Machinery,United States,Small Cap,NMS,USD
OGE,OGE Energy Corp.,Utilities,Electric Utilities,United States,Large Cap,NYQ,USD
OGN,Organon & Co. Common Stock ,Health Care,Biotechnology,United States,Small Cap,NYQ,USD
OI,"O-I Glass, Inc.",Consumer Discretionary,Distributors,United States,Mid Cap,NYQ,USD
OII,"Oceaneering International, Inc.",Energy,Energy Equipment & Services,United States,Mid Cap,NYQ,USD
OILY,Sino American Oil Company,Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,PNK,USD
OIS,"Oil States International, Inc.",Energy,Energy Equipment & Services,United States,Small Cap,NYQ,USD
OJU1.F,Oramed Pharmaceuticals Inc.,Health Care,Biotechnology,United States,Small Cap,FRA,EUR
OKLO,Oklo Inc.,Energy,,United States,Mid Cap,NYQ,USD
OKTA,"Okta, Inc. Class A",Information Technology,Software,United States,Large Cap,NMS,USD
OLED,Universal Display Corporation,Information Technology,Semiconductors & Semiconductor Equipment,United States,Mid Cap,NMS,USD
OLLI,Ollie's Bargain Outlet Holdings Inc,Consumer Staples,Household Products,United States,Mid Cap,NGM,USD
OLMA,"Olema Pharmaceuticals, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
OLN,Olin Corporation,Materials,Chemicals,United States,Mid Cap,NYQ,USD
